topology,layout,permutation,input_port,output_port,route_status,failure_reason,physical_wiring_um,bend_count,crossing_count,physical_il_db,topology_il_db,il_delta_db,topology_wiring_um,wiring_delta_um,mrr_loss_db,sxr_db,n_logical,layer,perm_idx,seed
padded_benes_4x4,default,1-0-2-3,1,0,routed,,984.371669,18,7,2.864975,1.280232,1.584743,437.000000,547.371669,0.106232,17.469882,4,physical,13,42
padded_benes_4x4,default,1-0-2-3,2,2,routed,,739.393798,11,10,2.620686,1.228899,1.391788,421.000000,318.393798,0.086899,15.806243,4,physical,13,42
padded_benes_4x4,default,1-0-2-3,3,3,routed,,1347.495559,24,10,3.901890,1.044899,2.856991,429.000000,918.495559,0.086899,16.034353,4,physical,13,42
padded_benes_4x4,default,1-2-3-0,0,1,routed,,547.685835,9,5,1.746603,0.904232,0.842372,349.000000,198.685835,0.106232,17.911556,4,physical,14,42
padded_benes_4x4,default,1-2-3-0,1,2,routed,,916.663706,16,5,2.538892,1.275565,1.263327,425.000000,491.663706,0.125565,20.377242,4,physical,14,42
padded_benes_4x4,default,1-2-3-0,2,3,routed,,849.101761,13,7,2.569435,1.280232,1.289204,437.000000,412.101761,0.106232,17.469926,4,physical,14,42
padded_benes_4x4,default,1-2-3-0,3,0,routed,,884.663706,16,5,2.474892,1.275565,1.199327,425.000000,459.663706,0.125565,20.377242,4,physical,14,42
padded_benes_4x4,default,0-2-1-3,0,0,routed,,463.977871,7,6,1.649855,0.852899,0.796956,333.000000,130.977871,0.086899,16.245571,4,physical,15,42
padded_benes_4x4,default,0-2-1-3,1,2,routed,,916.663706,16,5,2.538892,1.275565,1.263327,425.000000,491.663706,0.125565,20.377413,4,physical,15,42
padded_benes_4x4,default,0-2-1-3,2,1,routed,,944.517688,17,5,2.599600,1.275565,1.324035,425.000000,519.517688,0.125565,20.432692,4,physical,15,42
padded_benes_4x4,default,0-2-1-3,3,3,routed,,940.663706,16,6,2.686892,1.331565,1.355327,453.000000,487.663706,0.125565,20.349057,4,physical,15,42
padded_benes_4x4,default,3-2-0-1,0,3,routed,,734.809725,15,7,2.370184,1.211565,1.158619,393.000000,341.809725,0.125565,20.441327,4,physical,16,42
padded_benes_4x4,default,3-2-0-1,1,2,routed,,916.663706,16,7,2.738892,1.275565,1.463327,425.000000,491.663706,0.125565,20.377327,4,physical,16,42
padded_benes_4x4,default,3-2-0-1,2,0,routed,,591.393798,11,6,1.944019,1.160232,0.783788,377.000000,214.393798,0.106232,17.613403,4,physical,16,42
padded_benes_4x4,default,3-2-0-1,3,1,routed,,1012.663706,16,6,2.811559,1.288232,1.523327,441.000000,571.663706,0.106232,17.485403,4,physical,16,42
padded_benes_4x4,default,0-3-1-2,0,0,routed,,463.977871,7,6,1.649855,0.852899,0.796956,333.000000,130.977871,0.086899,16.245571,4,physical,17,42
padded_benes_4x4,default,0-3-1-2,1,3,routed,,1086.371669,18,8,3.168975,1.288232,1.880743,441.000000,645.371669,0.106232,17.485447,4,physical,17,42
padded_benes_4x4,default,0-3-1-2,2,1,routed,,928.809725,15,7,2.758184,1.275565,1.482619,425.000000,503.809725,0.125565,20.432692,4,physical,17,42
padded_benes_4x4,default,0-3-1-2,3,2,routed,,856.955743,14,7,2.590143,1.280232,1.309911,437.000000,419.955743,0.106232,17.507670,4,physical,17,42
padded_benes_4x4,default,3-0-2-1,0,3,routed,,751.101761,13,7,2.392768,1.211565,1.181204,393.000000,358.101761,0.125565,20.441413,4,physical,18,42
padded_benes_4x4,default,3-0-2-1,1,0,routed,,818.955743,14,7,2.514143,1.280232,1.233911,437.000000,381.955743,0.106232,17.479426,4,physical,18,42
padded_benes_4x4,default,3-0-2-1,2,2,routed,,940.517688,17,8,2.891600,1.019565,1.872035,397.000000,543.517688,0.125565,20.790880,4,physical,18,42
padded_benes_4x4,default,3-0-2-1,3,1,routed,,804.371669,18,6,2.443641,1.262898,1.180743,409.000000,395.371669,0.144898,34.097714,4,physical,18,42
padded_benes_4x4,default,1-0-3-2,0,1,routed,,547.685835,9,7,1.946603,0.904232,1.042372,349.000000,198.685835,0.106232,17.911512,4,physical,19,42
padded_benes_4x4,default,1-0-3-2,1,0,routed,,803.247780,12,7,2.472727,1.280232,1.192496,437.000000,366.247780,0.106232,17.469882,4,physical,19,42
padded_benes_4x4,default,1-0-3-2,2,3,routed,,849.101761,13,9,2.769435,1.280232,1.489204,437.000000,412.101761,0.106232,17.469882,4,physical,19,42
padded_benes_4x4,default,1-0-3-2,3,2,routed,,1399.787596,22,9,3.915807,1.032232,2.883575,413.000000,986.787596,0.106232,17.783512,4,physical,19,42
padded_benes_4x4,default,1-2-0-3,0,1,routed,,563.393798,11,5,1.788019,0.904232,0.883788,349.000000,214.393798,0.106232,17.921202,4,physical,20,42
padded_benes_4x4,default,1-2-0-3,1,2,routed,,990.225651,19,5,2.701016,1.275565,1.425451,425.000000,565.225651,0.125565,20.377413,4,physical,20,42
padded_benes_4x4,default,1-2-0-3,2,0,routed,,800.809725,15,4,2.221517,1.262898,0.958619,409.000000,391.809725,0.144898,34.097714,4,physical,20,42
padded_benes_4x4,default,1-2-0-3,3,3,routed,,914.663706,16,6,2.634892,1.331565,1.303327,453.000000,461.663706,0.125565,20.349057,4,physical,20,42
padded_benes_4x4,default,0-1-2-3,0,0,routed,,463.977871,7,8,1.849855,0.852899,0.996956,333.000000,130.977871,0.086899,16.226353,4,physical,21,42
padded_benes_4x4,default,0-1-2-3,1,1,routed,,931.247780,12,8,2.809394,1.292899,1.516496,453.000000,478.247780,0.086899,15.742243,4,physical,21,42
padded_benes_4x4,default,0-1-2-3,2,2,routed,,765.393798,11,8,2.472686,1.228899,1.243788,421.000000,344.393798,0.086899,15.806243,4,physical,21,42
padded_benes_4x4,default,0-1-2-3,3,3,routed,,1174.955743,14,8,3.306810,1.044899,2.261911,429.000000,745.955743,0.086899,16.034353,4,physical,21,42
padded_benes_4x4,default,0-2-3-1,0,0,routed,,463.977871,7,6,1.649855,0.852899,0.796956,333.000000,130.977871,0.086899,16.232745,4,physical,22,42
padded_benes_4x4,default,0-2-3-1,1,2,routed,,916.663706,16,5,2.538892,1.275565,1.263327,425.000000,491.663706,0.125565,20.377242,4,physical,22,42
padded_benes_4x4,default,0-2-3-1,2,3,routed,,849.101761,13,7,2.569435,1.280232,1.289204,437.000000,412.101761,0.106232,17.469926,4,physical,22,42
padded_benes_4x4,default,0-2-3-1,3,1,routed,,1012.663706,16,6,2.811559,1.288232,1.523327,441.000000,571.663706,0.106232,17.475978,4,physical,22,42
padded_benes_4x4,default,3-1-0-2,0,3,routed,,734.809725,15,9,2.570184,1.211565,1.358619,393.000000,341.809725,0.125565,20.441242,4,physical,23,42
padded_benes_4x4,default,3-1-0-2,1,1,routed,,915.247780,12,8,2.777394,1.292899,1.484496,453.000000,462.247780,0.086899,15.748571,4,physical,23,42
padded_benes_4x4,default,3-1-0-2,2,0,routed,,657.247780,12,10,2.480727,1.160232,1.320496,377.000000,280.247780,0.106232,17.603978,4,physical,23,42
padded_benes_4x4,default,3-1-0-2,3,2,routed,,1024.371669,18,13,3.544975,1.032232,2.512743,413.000000,611.371669,0.106232,17.783556,4,physical,23,42
waksman_4x4,default,2-1-3-0,0,2,routed,,651.685835,9,6,2.025637,0.871265,1.154372,347.000000,304.685835,0.077265,20.930387,4,physical,0,42
waksman_4x4,default,2-1-3-0,1,1,routed,,915.247780,12,8,2.777394,1.192899,1.584496,453.000000,462.247780,0.086899,15.883363,4,physical,0,42
