permutation,multiplicity,bfs_wil_db,opt_wil_db
"[5, 0, 7, 6, 2, 1, 3, 4]",4,4.479694031297913,4.479694031297913
"[5, 0, 7, 6, 2, 1, 4, 3]",4,4.682069051520382,4.479694031297913
"[5, 0, 7, 6, 2, 3, 1, 4]",8,4.669904255403107,4.479694031297913
"[5, 0, 7, 6, 2, 3, 4, 1]",8,4.669904255403107,4.479694031297913
"[5, 0, 7, 6, 2, 4, 1, 3]",4,4.638571312357628,4.638571312357628
"[5, 0, 7, 6, 2, 4, 3, 1]",4,4.535612218671056,4.479694031297913
"[5, 0, 7, 6, 3, 1, 2, 4]",4,4.566945161716535,4.448361088252434
"[5, 0, 7, 6, 3, 1, 4, 2]",4,4.566945161716535,4.551320181939005
"[5, 0, 7, 6, 3, 2, 1, 4]",8,4.582653124984484,4.565237198448586
"[5, 0, 7, 6, 3, 2, 4, 1]",8,4.582653124984484,4.566945161716535
"[5, 0, 7, 6, 3, 4, 1, 2]",4,4.551320181939005,4.551320181939005
"[5, 0, 7, 6, 3, 4, 2, 1]",4,4.448361088252434,4.448361088252434
"[5, 0, 7, 6, 4, 1, 2, 3]",8,4.638571312357628,4.448361088252434
"[5, 0, 7, 6, 4, 1, 3, 2]",8,4.551320181939005,4.535612218671056
"[5, 0, 7, 6, 4, 2, 1, 3]",4,4.638571312357628,4.638571312357628
"[5, 0, 7, 6, 4, 2, 3, 1]",4,4.535612218671056,4.535612218671056
"[5, 0, 7, 6, 4, 3, 1, 2]",4,4.551320181939005,4.551320181939005
"[5, 0, 7, 6, 4, 3, 2, 1]",4,4.448361088252434,4.448361088252434
"[5, 1, 0, 2, 3, 4, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 3, 4, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 2, 3, 6, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 3, 6, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 2, 3, 7, 4, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 3, 7, 6, 4]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 4, 3, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 4, 3, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 2, 4, 6, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 4, 6, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 0, 2, 4, 7, 3, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 4, 7, 6, 3]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 6, 3, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 6, 3, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 2, 6, 4, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 2, 6, 4, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 0, 2, 6, 7, 3, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 6, 7, 4, 3]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 2, 7, 3, 4, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 2, 7, 3, 6, 4]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 2, 7, 4, 3, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 2, 7, 4, 6, 3]",2,4.349237198448587,4.349237198448587
"[5, 1, 0, 2, 7, 6, 3, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 0, 2, 7, 6, 4, 3]",4,4.346734937611342,4.346734937611342
"[5, 1, 0, 3, 2, 4, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 2, 4, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 2, 6, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 2, 6, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 2, 7, 4, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 2, 7, 6, 4]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 4, 2, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 4, 2, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 4, 6, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 4, 6, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 4, 7, 2, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 4, 7, 6, 2]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 6, 2, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 6, 2, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 6, 4, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 3, 6, 4, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 3, 6, 7, 2, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 6, 7, 4, 2]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 3, 7, 2, 4, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 3, 7, 2, 6, 4]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 3, 7, 4, 2, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 3, 7, 4, 6, 2]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 3, 7, 6, 2, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 0, 3, 7, 6, 4, 2]",4,4.307431909325173,4.307431909325173
"[5, 1, 0, 4, 2, 3, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 2, 3, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 4, 2, 6, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 2, 6, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 0, 4, 2, 7, 3, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 2, 7, 6, 3]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 3, 2, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 3, 2, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 0, 4, 3, 6, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 3, 6, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 4, 3, 7, 2, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 3, 7, 6, 2]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 6, 2, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 6, 2, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 0, 4, 6, 3, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 4, 6, 3, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 4, 6, 7, 2, 3]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 6, 7, 3, 2]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 4, 7, 2, 3, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 4, 7, 2, 6, 3]",2,4.349237198448587,4.349237198448587
"[5, 1, 0, 4, 7, 3, 2, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 4, 7, 3, 6, 2]",2,4.307431909325173,4.307431909325173
"[5, 1, 0, 4, 7, 6, 2, 3]",4,4.349237198448587,4.346734937611342
"[5, 1, 0, 4, 7, 6, 3, 2]",4,4.307431909325173,4.307431909325173
"[5, 1, 0, 6, 2, 3, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 6, 2, 3, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 6, 2, 4, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[5, 1, 0, 6, 2, 4, 7, 3]",1,4.682069051520382,4.682069051520382
"[5, 1, 0, 6, 2, 7, 3, 4]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 6, 2, 7, 4, 3]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 6, 3, 2, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 0, 6, 3, 2, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 0, 6, 3, 4, 2, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 0, 6, 3, 4, 7, 2]",1,4.449320181939005,4.449320181939005
"[5, 1, 0, 6, 3, 7, 2, 4]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 6, 3, 7, 4, 2]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 6, 4, 2, 3, 7]",1,4.4336122186710565,4.4336122186710565
"[5, 1, 0, 6, 4, 2, 7, 3]",1,4.682069051520382,4.682069051520382
"[5, 1, 0, 6, 4, 3, 2, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 0, 6, 4, 3, 7, 2]",1,4.449320181939005,4.449320181939005
"[5, 1, 0, 6, 4, 7, 2, 3]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 0, 6, 4, 7, 3, 2]",2,4.4336122186710565,4.4336122186710565
"[5, 1, 0, 6, 7, 2, 3, 4]",1,4.307431909325173,4.307431909325173
"[5, 1, 0, 6, 7, 2, 4, 3]",1,4.349237198448587,4.349237198448587
"[5, 1, 0, 6, 7, 3, 2, 4]",1,4.457401994565862,4.457401994565862
"[5, 1, 0, 6, 7, 3, 4, 2]",1,4.457401994565862,4.457401994565862
"[5, 1, 0, 6, 7, 4, 2, 3]",2,4.349237198448587,4.349237198448587
"[5, 1, 0, 6, 7, 4, 3, 2]",2,4.4336122186710565,4.4336122186710565
"[5, 1, 0, 7, 2, 3, 4, 6]",2,4.669904255403107,4.479694031297913
"[5, 1, 0, 7, 2, 3, 6, 4]",2,4.669904255403107,4.479694031297913
"[5, 1, 0, 7, 2, 4, 3, 6]",1,4.535612218671056,4.535612218671056
"[5, 1, 0, 7, 2, 4, 6, 3]",1,4.638571312357628,4.638571312357628
"[5, 1, 0, 7, 2, 6, 3, 4]",1,4.479694031297913,4.479694031297913
"[5, 1, 0, 7, 2, 6, 4, 3]",1,4.479694031297913,4.479694031297913
"[5, 1, 0, 7, 3, 2, 4, 6]",2,4.582653124984484,4.566945161716535
"[5, 1, 0, 7, 3, 2, 6, 4]",2,4.582653124984484,4.566945161716535
"[5, 1, 0, 7, 3, 4, 2, 6]",1,4.448361088252434,4.448361088252434
"[5, 1, 0, 7, 3, 4, 6, 2]",1,4.551320181939005,4.551320181939005
"[5, 1, 0, 7, 3, 6, 2, 4]",1,4.566945161716535,4.566945161716535
"[5, 1, 0, 7, 3, 6, 4, 2]",1,4.566945161716535,4.566945161716535
"[5, 1, 0, 7, 4, 2, 3, 6]",1,4.535612218671056,4.535612218671056
"[5, 1, 0, 7, 4, 2, 6, 3]",1,4.638571312357628,4.638571312357628
"[5, 1, 0, 7, 4, 3, 2, 6]",1,4.448361088252434,4.448361088252434
"[5, 1, 0, 7, 4, 3, 6, 2]",1,4.551320181939005,4.551320181939005
"[5, 1, 0, 7, 4, 6, 2, 3]",2,4.638571312357628,4.448361088252434
"[5, 1, 0, 7, 4, 6, 3, 2]",2,4.551320181939005,4.535612218671056
"[5, 1, 0, 7, 6, 2, 3, 4]",1,4.582653124984484,4.582653124984484
"[5, 1, 0, 7, 6, 2, 4, 3]",1,4.582653124984484,4.582653124984484
"[5, 1, 0, 7, 6, 3, 2, 4]",1,4.669904255403107,4.669904255403107
"[5, 1, 0, 7, 6, 3, 4, 2]",1,4.669904255403107,4.669904255403107
"[5, 1, 0, 7, 6, 4, 2, 3]",2,4.638571312357628,4.448361088252434
"[5, 1, 0, 7, 6, 4, 3, 2]",2,4.551320181939005,4.535612218671056
"[5, 1, 2, 0, 3, 4, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 3, 4, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 0, 3, 6, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 3, 6, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 2, 0, 3, 7, 4, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 3, 7, 6, 4]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 4, 3, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 4, 3, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 0, 4, 6, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 4, 6, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 2, 0, 4, 7, 3, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 4, 7, 6, 3]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 6, 3, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 6, 3, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 2, 0, 6, 4, 3, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 0, 6, 4, 7, 3]",2,4.346734937611342,4.346734937611342
"[5, 1, 2, 0, 6, 7, 3, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 6, 7, 4, 3]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 0, 7, 3, 4, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 2, 0, 7, 3, 6, 4]",2,4.307431909325173,4.307431909325173
"[5, 1, 2, 0, 7, 4, 3, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 2, 0, 7, 4, 6, 3]",2,4.349237198448587,4.349237198448587
"[5, 1, 2, 0, 7, 6, 3, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 2, 0, 7, 6, 4, 3]",4,4.346734937611342,4.346734937611342
"[5, 1, 2, 3, 0, 4, 6, 7]",8,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 0, 4, 7, 6]",8,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 0, 6, 4, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 0, 6, 7, 4]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 0, 7, 4, 6]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 0, 7, 6, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 4, 0, 6, 7]",8,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 4, 0, 7, 6]",8,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 4, 6, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 4, 6, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 4, 7, 0, 6]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 4, 7, 6, 0]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 6, 0, 4, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 6, 0, 7, 4]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 6, 4, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 3, 6, 4, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 3, 6, 7, 0, 4]",8,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 6, 7, 4, 0]",8,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 3, 7, 0, 4, 6]",4,4.307431909325173,4.307431909325173
"[5, 1, 2, 3, 7, 0, 6, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 2, 3, 7, 4, 0, 6]",4,4.307431909325173,4.307431909325173
"[5, 1, 2, 3, 7, 4, 6, 0]",4,4.307431909325173,4.307431909325173
"[5, 1, 2, 3, 7, 6, 0, 4]",8,4.307431909325173,4.307431909325173
"[5, 1, 2, 3, 7, 6, 4, 0]",8,4.307431909325173,4.307431909325173
"[5, 1, 2, 4, 0, 3, 6, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 0, 3, 7, 6]",2,4.276098966279692,4.276098966279692
"[5, 1, 2, 4, 0, 6, 3, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 0, 6, 7, 3]",1,4.346734937611342,4.346734937611342
"[5, 1, 2, 4, 0, 7, 3, 6]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 0, 7, 6, 3]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 3, 0, 6, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 3, 0, 7, 6]",2,4.276098966279692,4.276098966279692
"[5, 1, 2, 4, 3, 6, 0, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 3, 6, 7, 0]",1,4.276098966279692,4.276098966279692
"[5, 1, 2, 4, 3, 7, 0, 6]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 3, 7, 6, 0]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 6, 0, 3, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 6, 0, 7, 3]",1,4.346734937611342,4.346734937611342
"[5, 1, 2, 4, 6, 3, 0, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 2, 4, 6, 3, 7, 0]",1,4.276098966279692,4.276098966279692
"[5, 1, 2, 4, 6, 7, 0, 3]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 6, 7, 3, 0]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 4, 7, 0, 3, 6]",1,4.307431909325173,4.307431909325173
"[5, 1, 2, 4, 7, 0, 6, 3]",1,4.349237198448587,4.349237198448587
"[5, 1, 2, 4, 7, 3, 0, 6]",1,4.307431909325173,4.307431909325173
"[5, 1, 2, 4, 7, 3, 6, 0]",1,4.307431909325173,4.307431909325173
"[5, 1, 2, 4, 7, 6, 0, 3]",2,4.349237198448587,4.346734937611342
"[5, 1, 2, 4, 7, 6, 3, 0]",2,4.307431909325173,4.307431909325173
"[5, 1, 2, 6, 0, 3, 4, 7]",1,4.457401994565862,4.457401994565862
"[5, 1, 2, 6, 0, 3, 7, 4]",1,4.457401994565862,4.457401994565862
"[5, 1, 2, 6, 0, 4, 3, 7]",5,4.4336122186710565,4.379058059966265
"[5, 1, 2, 6, 0, 4, 7, 3]",5,4.682069051520382,4.346734937611342
"[5, 1, 2, 6, 0, 7, 3, 4]",4,4.4336122186710565,4.4103910030117435
"[5, 1, 2, 6, 0, 7, 4, 3]",4,4.682069051520382,4.4103910030117435
"[5, 1, 2, 6, 3, 0, 4, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 2, 6, 3, 0, 7, 4]",1,4.276098966279692,4.276098966279692
"[5, 1, 2, 6, 3, 4, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 6, 3, 4, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 6, 3, 7, 0, 4]",5,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 6, 3, 7, 4, 0]",5,4.4103910030117435,4.4103910030117435
"[5, 1, 2, 6, 4, 0, 3, 7]",5,4.4336122186710565,4.379058059966265
"[5, 1, 2, 6, 4, 0, 7, 3]",5,4.682069051520382,4.346734937611342
"[5, 1, 2, 6, 4, 3, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 2, 6, 4, 3, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 2, 6, 4, 7, 0, 3]",1,4.682069051520382,4.682069051520382
"[5, 1, 2, 6, 4, 7, 3, 0]",1,4.4336122186710565,4.4336122186710565
"[5, 1, 2, 6, 7, 0, 3, 4]",4,4.4336122186710565,4.307431909325173
"[5, 1, 2, 6, 7, 0, 4, 3]",4,4.682069051520382,4.346734937611342
"[5, 1, 2, 6, 7, 3, 0, 4]",5,4.307431909325173,4.307431909325173
"[5, 1, 2, 6, 7, 3, 4, 0]",5,4.307431909325173,4.307431909325173
"[5, 1, 2, 6, 7, 4, 0, 3]",1,4.682069051520382,4.682069051520382
"[5, 1, 2, 6, 7, 4, 3, 0]",1,4.4336122186710565,4.4336122186710565
"[5, 1, 2, 7, 0, 3, 4, 6]",1,4.669904255403107,4.669904255403107
"[5, 1, 2, 7, 0, 3, 6, 4]",1,4.669904255403107,4.669904255403107
"[5, 1, 2, 7, 0, 4, 3, 6]",5,4.535612218671056,4.351611047807496
"[5, 1, 2, 7, 0, 4, 6, 3]",5,4.638571312357628,4.351611047807496
"[5, 1, 2, 7, 0, 6, 3, 4]",4,4.535612218671056,4.351611047807496
"[5, 1, 2, 7, 0, 6, 4, 3]",4,4.638571312357628,4.351611047807496
"[5, 1, 2, 7, 3, 0, 4, 6]",1,4.566945161716535,4.566945161716535
"[5, 1, 2, 7, 3, 0, 6, 4]",1,4.566945161716535,4.566945161716535
"[5, 1, 2, 7, 3, 4, 0, 6]",4,4.320278104762014,4.320278104762014
"[5, 1, 2, 7, 3, 4, 6, 0]",4,4.423237198448588,4.423237198448588
"[5, 1, 2, 7, 3, 6, 0, 4]",5,4.566945161716535,4.320278104762014
"[5, 1, 2, 7, 3, 6, 4, 0]",5,4.566945161716535,4.423237198448588
"[5, 1, 2, 7, 4, 0, 3, 6]",5,4.535612218671056,4.454570141494066
"[5, 1, 2, 7, 4, 0, 6, 3]",5,4.638571312357628,4.454570141494066
"[5, 1, 2, 7, 4, 3, 0, 6]",4,4.320278104762014,4.320278104762014
"[5, 1, 2, 7, 4, 3, 6, 0]",4,4.423237198448588,4.423237198448588
"[5, 1, 2, 7, 4, 6, 0, 3]",1,4.638571312357628,4.638571312357628
"[5, 1, 2, 7, 4, 6, 3, 0]",1,4.535612218671056,4.535612218671056
"[5, 1, 2, 7, 6, 0, 3, 4]",4,4.535612218671056,4.454570141494066
"[5, 1, 2, 7, 6, 0, 4, 3]",4,4.638571312357628,4.454570141494066
"[5, 1, 2, 7, 6, 3, 0, 4]",5,4.669904255403107,4.320278104762014
"[5, 1, 2, 7, 6, 3, 4, 0]",5,4.669904255403107,4.423237198448588
"[5, 1, 2, 7, 6, 4, 0, 3]",1,4.638571312357628,4.638571312357628
"[5, 1, 2, 7, 6, 4, 3, 0]",1,4.535612218671056,4.535612218671056
"[5, 1, 3, 0, 2, 4, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 2, 4, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 2, 6, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 2, 6, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 2, 7, 4, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 2, 7, 6, 4]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 4, 2, 6, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 4, 2, 7, 6]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 4, 6, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 4, 6, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 4, 7, 2, 6]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 4, 7, 6, 2]",2,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 6, 2, 4, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 6, 2, 7, 4]",2,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 6, 4, 2, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 0, 6, 4, 7, 2]",2,4.276098966279692,4.276098966279692
"[5, 1, 3, 0, 6, 7, 2, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 6, 7, 4, 2]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 0, 7, 2, 4, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 3, 0, 7, 2, 6, 4]",2,4.307431909325173,4.307431909325173
"[5, 1, 3, 0, 7, 4, 2, 6]",2,4.307431909325173,4.307431909325173
"[5, 1, 3, 0, 7, 4, 6, 2]",2,4.307431909325173,4.307431909325173
"[5, 1, 3, 0, 7, 6, 2, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 0, 7, 6, 4, 2]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 0, 4, 6, 7]",8,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 0, 4, 7, 6]",8,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 0, 6, 4, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 0, 6, 7, 4]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 0, 7, 4, 6]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 0, 7, 6, 4]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 4, 0, 6, 7]",8,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 4, 0, 7, 6]",8,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 4, 6, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 4, 6, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 4, 7, 0, 6]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 4, 7, 6, 0]",4,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 6, 0, 4, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 6, 0, 7, 4]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 6, 4, 0, 7]",4,4.379058059966265,4.379058059966265
"[5, 1, 3, 2, 6, 4, 7, 0]",4,4.276098966279692,4.276098966279692
"[5, 1, 3, 2, 6, 7, 0, 4]",8,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 6, 7, 4, 0]",8,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 2, 7, 0, 4, 6]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 7, 0, 6, 4]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 7, 4, 0, 6]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 7, 4, 6, 0]",4,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 7, 6, 0, 4]",8,4.307431909325173,4.307431909325173
"[5, 1, 3, 2, 7, 6, 4, 0]",8,4.307431909325173,4.307431909325173
"[5, 1, 3, 4, 0, 2, 6, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 4, 0, 2, 7, 6]",2,4.276098966279692,4.276098966279692
"[5, 1, 3, 4, 0, 6, 2, 7]",1,4.379058059966265,4.379058059966265
"[5, 1, 3, 4, 0, 6, 7, 2]",1,4.276098966279692,4.276098966279692
"[5, 1, 3, 4, 0, 7, 2, 6]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 4, 0, 7, 6, 2]",1,4.4103910030117435,4.4103910030117435
"[5, 1, 3, 4, 2, 0, 6, 7]",2,4.379058059966265,4.379058059966265
"[5, 1, 3, 4, 2, 0, 7, 6]",2,4.276098966279692,4.276098966279692
